disaron_nom,nom_fichier,url_fichier
IraPra2562,2025-62inforapprairies-Graph.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2562/2025-62inforapprairies-Graph.xlsx
IraPra2578,2025-78inforapprairies.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2578/2025-78inforapprairies.pdf
IraPra2578,2025-78inforapprairies-Graph.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2578/2025-78inforapprairies-Graph.xlsx
IraPra2593,2025-93inforapprairies.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2593/2025-93inforapprairies.pdf
IraPra2593,2025-93inforapprairies-Graph.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2593/2025-93inforapprairies-Graph.xlsx
IraPri014,2019_014_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri014/2019_014_Inforapprix.pdf
IraPri014,2019_014_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri014/2019_014_Inforapprix_Donnees.xls
IraPri023,2019_023_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri023/2019_023_Inforapprix_Donnees.xls
IraPri023,2019_023_Inforapprix-.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri023/2019_023_Inforapprix-.pdf
IraPri043,2019_043_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri043/2019_043_Inforapprix.pdf
IraPri043,2019_043_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri043/2019_043_Inforapprix_Donnees.xls
IraPri058,2019_058_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri058/2019_058_Inforapprix_Donnees.xls
IraPri058,2019_058_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri058/2019_058_Inforapprix.pdf
IraPri072,2019_072_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri072/2019_072_Inforapprix.pdf
IraPri072,2019_072_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri072/2019_072_Inforapprix_Donnees.xls
IraPri139,2018_139inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri139/2018_139inforapprix.pdf
IraPri139,2018_139_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri139/2018_139_Inforapprix_Donnees.xls
IraPri177,2018_177_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri177/2018_177_Inforapprix_Donnees.xls
IraPri177,2018_177inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri177/2018_177inforapprix.pdf
IraPri18014,2018_014inforapprixagricoles.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18014/2018_014inforapprixagricoles.pdf
IraPri18014,2018_014donneesprixagricoles.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18014/2018_014donneesprixagricoles.xls
IraPri18026,2018_026inforapprixagricoles.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18026/2018_026inforapprixagricoles.pdf
IraPri18026,2018_026donneesprixagricoles.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18026/2018_026donneesprixagricoles.xls
IraPri18042,2018_042donneesprixagricoles.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18042/2018_042donneesprixagricoles.xls
IraPri18042,2018_042inforapprixagricoles.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18042/2018_042inforapprixagricoles.pdf
IraPri18057,2018_057donneesprixagricoles.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18057/2018_057donneesprixagricoles.xls
IraPri18057,2018_057inforapprixagricoles.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18057/2018_057inforapprixagricoles.pdf
IraPri18073,2018_073donneesprixagricoles.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18073/2018_073donneesprixagricoles.xls
IraPri18073,2018_073inforapprixagricoles.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18073/2018_073inforapprixagricoles.pdf
IraPri18094,2018_094donneesprixagricoles.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18094/2018_094donneesprixagricoles.xls
IraPri18094,2018_094inforapprixagricoles.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18094/2018_094inforapprixagricoles.pdf
IraPri19126,2019_126_Inforapprixv2.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri19126/2019_126_Inforapprixv2.pdf
IraPri19126,2019_126_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri19126/2019_126_Inforapprix_Donnees.xls
IraPri19191,2019_191_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri19191/2019_191_Inforapprix.pdf
IraPri192,2018_192inforapprix_2.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri192/2018_192inforapprix_2.pdf
IraPri192,2018_192_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri192/2018_192_Inforapprix_Donnees.xls
IraPri20138,2020_138_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri20138/2020_138_Inforapprix.pdf
IraPri20138,2020_138_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri20138/2020_138_Inforapprix_Donnees.xls
IraPri2014,2020_14_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2014/2020_14_Inforapprix.pdf
IraPri2014,2020_14_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2014/2020_14_Inforapprix_Donnees.xls
IraPri20173,2020_173_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri20173/2020_173_Inforapprix.pdf
IraPri20173,2020_173_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri20173/2020_173_Inforapprix_Donnees.xls
IraPri20184,2020_184_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri20184/2020_184_Inforapprix.pdf
IraPri20184,2020_184_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri20184/2020_184_Inforapprix_Donnees.xls
IraPri2026,2020_26_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2026/2020_26_Inforapprix.pdf
IraPri2026,2020_26_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2026/2020_26_Inforapprix_Donnees.xls
IraPri2038,2020_38_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2038/2020_38_Inforapprix.pdf
IraPri2038,2020_38_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2038/2020_38_Inforapprix_Donnees.xls
IraPri2053,2020_53_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2053/2020_53_Inforapprix.pdf
IraPri2053,2020_53_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2053/2020_53_Inforapprix_Donnees.xls
IraPri2071,2020_71_InforapprixV2.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2071/2020_71_InforapprixV2.pdf
IraPri2071,2020_71_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2071/2020_71_Inforapprix_Donnees.xls
IraPri2089,2020_89_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2089/2020_89_Inforapprix.pdf
IraPri2089,2020_89_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2089/2020_89_Inforapprix_Donnees.xls
IraPri21010,2021_10_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21010/2021_10_Inforapprix.pdf
IraPri21010,2021_10_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21010/2021_10_Inforapprix_Donnees.xls
IraPri21024,2021_24_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21024/2021_24_Inforapprix.pdf
IraPri21024,2021_24_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21024/2021_24_Inforapprix_Donnees.xls
IraPri21036,2021_36_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21036/2021_36_Inforapprix.pdf
IraPri21036,2021_36_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21036/2021_36_Inforapprix_Donnees.xls
IraPri21049,2021_49_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21049/2021_49_Inforapprix.pdf
IraPri21049,2021_49_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21049/2021_49_Inforapprix_Donnees.xls
IraPri21066,2021_66_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21066/2021_66_Inforapprix.pdf
IraPri21066,2021_66_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21066/2021_66_Inforapprix_Donnees.xls
IraPri21085,2021_85_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21085/2021_85_Inforapprix.pdf
IraPri21085,2021_85_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21085/2021_85_Inforapprix_Donnees.xls
IraPri21130,2021_130_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21130/2021_130_Inforapprix.pdf
IraPri21130,2021_130_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21130/2021_130_Inforapprix_Donnees.xls
IraPri21164,2021_164_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21164/2021_164_Inforapprix.pdf
IraPri21164,2021_164_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21164/2021_164_Inforapprix_Donnees.xls
IraPri21176,2021_176_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21176/2021_176_Inforapprix.pdf
IraPri21176,2021_176_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21176/2021_176_Inforapprix_Donnees.xls
IraPri22013,2022_13_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22013/2022_13_Inforapprix.pdf
IraPri22013,2022_13_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22013/2022_13_Inforapprix_Donnees.xls
IraPri22023,2022_23_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22023/2022_23_Inforapprix.pdf
IraPri22023,2022_23_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22023/2022_23_Inforapprix_Donnees.xls
IraPri22034,2022_34_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22034/2022_34_Inforapprix.pdf
IraPri22034,2022_34_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22034/2022_34_Inforapprix_Donnees.xls
IraPri22046,2022_46_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22046/2022_46_Inforapprix.pdf
IraPri22046,2022_46_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22046/2022_46_Inforapprix_Donnees.xls
IraPri22062,2022_62_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22062/2022_62_Inforapprix.pdf
IraPri22062,2022_62_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22062/2022_62_Inforapprix_Donnees.xls
IraPri22080,2022_80_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22080/2022_80_Inforapprix.pdf
IraPri22080,2022_80_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22080/2022_80_Inforapprix_Donnees.xls
IraPri22102,2022_102_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22102/2022_102_Inforapprix.pdf
IraPri22102,2022_102_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22102/2022_102_Inforapprix_Donnees.xls
IraPri22122,2022_122_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22122/2022_122_Inforapprix.pdf
IraPri22122,2022_122_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22122/2022_122_Inforapprix_Donnees.xls
IraPri22155,2022_155_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22155/2022_155_Inforapprix.pdf
IraPri22155,2022_155_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22155/2022_155_Inforapprix_Donnees.xls
IraPri22165,2022_165_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22165/2022_165_Inforapprix.pdf
IraPri22165,2022_165_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22165/2022_165_Inforapprix_Donnees.xls
IraPri23102,2023_102_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23102/2023_102_Inforapprix.pdf
IraPri23102,2023_102_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23102/2023_102_Inforapprix_Donnees.xls
IraPri2312,2023_12_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2312/2023_12_Inforapprix.pdf
IraPri2312,2023_12_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2312/2023_12_Inforapprix_Donnees.xls
IraPri23121,2023_121_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23121/2023_121_Inforapprix.pdf
IraPri23121,2023_121_Inforapprix_Donnees.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23121/2023_121_Inforapprix_Donnees.xlsx
IraPri23121,2023_121_Inforapprix_Figures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23121/2023_121_Inforapprix_Figures.xlsx
IraPri23150,2023_150_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23150/2023_150_Inforapprix.pdf
IraPri23150,2023_150_Inforapprix_Donnees.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23150/2023_150_Inforapprix_Donnees.xlsx
IraPri23150,2023_150_Inforapprix_Figures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23150/2023_150_Inforapprix_Figures.xlsx
IraPri23164,2023_164_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23164/2023_164_Inforapprix.pdf
IraPri23164,2023_164_Inforapprix_Donnees.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23164/2023_164_Inforapprix_Donnees.xlsx
IraPri23164,2023_164_Inforapprix_Figures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23164/2023_164_Inforapprix_Figures.xlsx
IraPri2322,2023_22_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2322/2023_22_Inforapprix.pdf
IraPri2322,2023_22_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2322/2023_22_Inforapprix_Donnees.xls
IraPri2333,2023_33_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2333/2023_33_Inforapprix.pdf
IraPri2333,2023_33_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2333/2023_33_Inforapprix_Donnees.xls
IraPri2361,2023_61_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2361/2023_61_Inforapprix.pdf
IraPri2361,2023_61_Inforapprix_Donnees.xls,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2361/2023_61_Inforapprix_Donnees.xls
IraPri2410,2024_10_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2410/2024_10_Inforapprix.pdf
IraPri2410,2024_10_Inforapprix_Figures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2410/2024_10_Inforapprix_Figures.xlsx
IraPri2410,2024_10_Inforapprix_Donnees.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2410/2024_10_Inforapprix_Donnees.xlsx
IraPri24103,2024_103_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri24103/2024_103_Inforapprix.pdf
IraPri24103,2024_103_Inforapprix_Donnees.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri24103/2024_103_Inforapprix_Donnees.xlsx
IraPri24103,2024_103_Inforapprix_Figures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri24103/2024_103_Inforapprix_Figures.xlsx
IraPri24119,2024_119_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri24119/2024_119_Inforapprix.pdf
IraPri24119,2024_119_Inforapprix_Donnees.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri24119/2024_119_Inforapprix_Donnees.xlsx
IraPri24119,2024_119_Inforapprix_Figures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri24119/2024_119_Inforapprix_Figures.xlsx
IraPri24158,2024_158_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri24158/2024_158_Inforapprix.pdf
IraPri24158,2024_158_Inforapprix_Figures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri24158/2024_158_Inforapprix_Figures.xlsx
IraPri24158,2024_158_Inforapprix_Donnees.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri24158/2024_158_Inforapprix_Donnees.xlsx
IraPri24168,2024_168_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri24168/2024_168_Inforapprix.pdf
IraPri24168,2024_168_Inforapprix_Figures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri24168/2024_168_Inforapprix_Figures.xlsx
IraPri24168,2024_168_Inforapprix_Donnees.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri24168/2024_168_Inforapprix_Donnees.xlsx
IraPri2422,2024_22_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2422/2024_22_Inforapprix.pdf
IraPri2422,2024_22_Inforapprix_Donnees.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2422/2024_22_Inforapprix_Donnees.xlsx
IraPri2422,2024_22_Inforapprix_Figures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2422/2024_22_Inforapprix_Figures.xlsx
IraPri2433,2024_33_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2433/2024_33_Inforapprix.pdf
IraPri2433,2024_33_Inforapprix_Donnees.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2433/2024_33_Inforapprix_Donnees.xlsx
IraPri2433,2024_33_Inforapprix_Figures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2433/2024_33_Inforapprix_Figures.xlsx
IraPri2444,2024_44_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2444/2024_44_Inforapprix.pdf
IraPri2444,2024_44_Inforapprix_Donnees.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2444/2024_44_Inforapprix_Donnees.xlsx
IraPri2444,2024_44_Inforapprix_Figures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2444/2024_44_Inforapprix_Figures.xlsx
IraPri2462,2024_62_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2462/2024_62_Inforapprix.pdf
IraPri2462,2024_62_Inforapprix_Figures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2462/2024_62_Inforapprix_Figures.xlsx
IraPri2462,2024_62_Inforapprix_Donnees.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2462/2024_62_Inforapprix_Donnees.xlsx
IraPri2479,2024_79_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2479/2024_79_Inforapprix.pdf
IraPri2479,2024_79_Inforapprix_Donnees.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2479/2024_79_Inforapprix_Donnees.xlsx
IraPri2479,2024_79_Inforapprix_Figures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2479/2024_79_Inforapprix_Figures.xlsx
IraPri25106,2025_106_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri25106/2025_106_Inforapprix.pdf
IraPri25106,2025_106_Inforapprix_Figures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri25106/2025_106_Inforapprix_Figures.xlsx
IraPri25106,2025_106_Inforapprix_Donnees.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri25106/2025_106_Inforapprix_Donnees.xlsx
IraPri25126,2025_126_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri25126/2025_126_Inforapprix.pdf
IraPri25126,2025_126_Inforapprix_Figures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri25126/2025_126_Inforapprix_Figures.xlsx
IraPri25126,2025_126_Inforapprix_Donnees.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri25126/2025_126_Inforapprix_Donnees.xlsx
IraPri2513,2025_13_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2513/2025_13_Inforapprix.pdf
IraPri2513,2025_13_Inforapprix_Figures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2513/2025_13_Inforapprix_Figures.xlsx
IraPri2513,2025_13_Inforapprix_Donnees.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2513/2025_13_Inforapprix_Donnees.xlsx
IraPri25161,2025_161_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri25161/2025_161_Inforapprix.pdf
IraPri25161,2025_161_Inforapprix_Figures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri25161/2025_161_Inforapprix_Figures.xlsx
IraPri25161,2025_161_Inforapprix_Donnees.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri25161/2025_161_Inforapprix_Donnees.xlsx
IraPri25168,2025_168_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri25168/2025_168_Inforapprix.pdf
IraPri25168,2025_168_Inforapprix_Figures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri25168/2025_168_Inforapprix_Figures.xlsx
IraPri25168,2025_168_Inforapprix_Donnees.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri25168/2025_168_Inforapprix_Donnees.xlsx
IraPri2524,2025_24_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2524/2025_24_Inforapprix.pdf
IraPri2524,2025_24_Inforapprix_Figures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2524/2025_24_Inforapprix_Figures.xlsx
IraPri2524,2025_24_Inforapprix_Donnees.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2524/2025_24_Inforapprix_Donnees.xlsx
IraPri2533,2025_33_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2533/2025_33_Inforapprix.pdf
IraPri2533,2025_33_Inforapprix_Figures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2533/2025_33_Inforapprix_Figures.xlsx
IraPri2533,2025_33_Inforapprix_Donnees.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2533/2025_33_Inforapprix_Donnees.xlsx
IraPri2549,2025_49_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2549/2025_49_Inforapprix.pdf
IraPri2549,2025_49_Inforapprix_Figures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2549/2025_49_Inforapprix_Figures.xlsx
IraPri2549,2025_49_Inforapprix_Donnees.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2549/2025_49_Inforapprix_Donnees.xlsx
IraPri2566,2025_66_Inforapprix.pdf,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2566/2025_66_Inforapprix.pdf
IraPri2566,2025_66_Inforapprix_Figures.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2566/2025_66_Inforapprix_Figures.xlsx
IraPri2566,2025_66_Inforapprix_Donnees.xlsx,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2566/2025_66_Inforapprix_Donnees.xlsx
