disaron:nom,dc:title,disaron:Complement_titre,disaron:chapeau,disaron:Auteur,disaron:categorie,disaron:sous_collection,disaron:theme,disaron:annees_reference,disaron:descripteur,disaron:niveau_geographique,disaron:Date_premiere_publication,disaron:date_derniere_publication,ecm:versionLabel,disaron:Numerotation,url,nb de fichiers,noms des fichiers,urls des fichiers,E
IraCpr22053,"Coûts de production. En mars 2022, augmentation de 28,5 % du prix des intrants sur un an","Prix d'achat des intrants, alimentation animale et livraison d'engrais en mars 2022","En mars 2022, le prix d’achat des intrants continue d’augmenter, avec +28,5 % par rapport à mars 2021 (après +20,5 % en février) ; comme les mois précédents, ce sont les prix des engrais et ceux de l’énergie qui augmentent le plus fortement sur un an, avec respectivement +100,1 % et +68,0 %. En mars 2022, selon des données provisoires, le cumul des livraisons d’engrais azotés depuis le début de la campagne serait en nette baisse sur un an (-13,2 %), tout comme ceux des engrais phosphatés (-26,0 %) et des engrais potassiques (-24,0 %). En mars 2022, avec le même nombre de jours ouvrables qu’en mars 2021, la production d’aliments composés pour animaux de ferme diminue de 1,1 % sur un an.","[{nom_auteur=Sauvaget, prenom_auteur=Thomas, Structure=SSP}, {nom_auteur=Charrière, prenom_auteur=Perrine, Structure=SSP}]",NATIONAL,INFCOUT,PRIX,2022,,FRANCE,2022/05/18 11:00,2022/05/18 11:00,0.1,2022-53,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr22053/detail/,2,"[""2022_053inforapcoutsprod.pdf"", ""2022_053donneescoutsprod.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr22053/2022_053inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr22053/2022_053donneescoutsprod.xls""]",
IraCpr22071,"Coûts de production. En avril 2022, augmentation de 29,2 % du prix des intrants sur un an","Prix d'achat des intrants, alimentation animale et livraison d'engrais en avril 2022","En avril 2022, le prix d’achat des intrants continue d’augmenter, avec +29,2 % par rapport à avril 2021 (après +28,7 % en mars) ; comme les mois précédents, ce sont les prix des engrais et ceux de l’énergie qui augmentent le plus fortement sur un an, avec respectivement +108,6 % et +49,8 %. En avril 2022, selon des données provisoires, le cumul des livraisons d’engrais azotés depuis le début de la campagne serait en nette baisse sur un an (-10,9 %), tout comme ceux des engrais phosphatés (-26,7 %) et des engrais potassiques (-24,6 %). En avril 2022, avec le même nombre de jours ouvrables qu’en avril 2021, la production d’aliments composés pour animaux de ferme diminue fortement, de 11,2 % sur un an.","[{nom_auteur=Sauvaget, prenom_auteur=Thomas, Structure=SSP}, {nom_auteur=Charrière, prenom_auteur=Perrine, Structure=SSP}]",NATIONAL,INFCOUT,PRIX,2022,,FRANCE,2022/06/17 12:00,2022/06/17 12:00,0.1,2022-71,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr22071/detail/,2,"[""2022_071inforapcoutsprod.pdf"", ""2022_071donneescoutsprod.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr22071/2022_071inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr22071/2022_071donneescoutsprod.xls""]",
IraCpr22090,"Coûts de production. En mai 2022, poursuite de la hausse du prix des intrants sur un an et nette baisse de la production d’aliments composés","Prix d'achat des intrants, alimentation animale et livraison d'engrais en mai 2022","En mai 2022, le prix d’achat des intrants continue d’augmenter, avec +30,1 % par rapport à mai 2021 (après +29,4 % en avril) ; comme les mois précédents, ce sont les prix des engrais et ceux de l’énergie qui augmentent le plus fortement sur un an, avec respectivement +108,3 % et +47,2 %. En mai 2022, selon des données provisoires, le cumul des livraisons d’engrais azotés depuis le début de la campagne serait en nette baisse sur un an (-10,6 %). Ceux des engrais phosphatés et des engrais potassiques, qui, eux, sont au premier mois de la nouvelle campagne, seraient respectivement en légère hausse (+2,4 %) et en forte baisse (-39,5 %). En mai 2022, avec trois jours ouvrables de plus qu’en mai 2021, la production d’aliments composés pour animaux de ferme diminue fortement, de 8,3 % sur un an.","[{nom_auteur=Sauvaget, prenom_auteur=Thomas, Structure=SSP}, {nom_auteur=Charrière, prenom_auteur=Perrine, Structure=SSP}]",NATIONAL,INFCOUT,PRIX,2022,,FRANCE,2022/07/18 12:00,2022/07/18 12:00,0.1,2022-90,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr22090/detail/,2,"[""2022_090inforapcoutsprod.pdf"", ""2022_090donneescoutsprod.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr22090/2022_090inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr22090/2022_090donneescoutsprod.xlsx""]",
IraCpr22114,"Coûts de production. En juillet 2022, première baisse mensuelle du prix des intrants depuis septembre 2020","Prix d'achat des intrants, alimentation animale et livraison d'engrais en juillet 2022","En juillet 2022, pour la 1ère fois depuis septembre 2020, le prix d’achat des intrants baisse sur un mois. Il est supérieur au niveau de juillet 2021 de 29,2 %, après +31,7 % en juin. Ce retournement est lié notamment à la baisse sur un mois des prix des engrais et de ceux de l’énergie. En juillet 2022, selon des données provisoires, les livraisons d’engrais azotés en début de campagne 2022- 2023 seraient en nette baisse sur un an (-14,5 %). Celles des engrais phosphatés et des engrais potassiques, qui, eux, sont au troisième mois de la nouvelle campagne, seraient en très forte baisse (-48,2 et -51,5 %). En juillet 2022, avec un jour ouvrable de moins qu’en juillet 2021, la production d’aliments composés pour animaux de ferme diminue fortement, de 13,1 % sur un an.","[{nom_auteur=Sauvaget, prenom_auteur=Thomas, Structure=SSP}, {nom_auteur=Charrière, prenom_auteur=Perrine, Structure=SSP}]",NATIONAL,INFCOUT,PRIX,2022,,FRANCE,2022/09/16 12:00,2022/09/16 12:00,0.1,2022-114,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr22114/detail/,2,"[""2022_114inforapcoutsprod.pdf"", ""2022_114donneescoutsprod.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr22114/2022_114inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr22114/2022_114donneescoutsprod.xlsx""]",
IraCpr22130,"Coûts de production. En août 2022, le prix des intrants baisse très légèrement sur un mois","Prix d'achat des intrants, alimentation animale et livraison d'engrais en août 2021","En août 2022, le prix d’achat des intrants est en très légère baisse sur un mois. Il est supérieur au niveau d’août 2021 de 28,7 %, après +29,4 % en juillet. En août 2022, selon des données provisoires, le cumul des livraisons d’engrais azotés pour la campagne 2022-2023 seraient en nette baisse sur un an (-15,7 %). Ceux des engrais phosphatés et des engrais potassiques diminueraient très fortement (-46,5 et -51,9 %). En août 2022, avec le même nombre de jours ouvrables qu’en août 2021, la production d’aliments composés pour animaux de ferme baisse moins fortement sur un an (-3,5 %), sous l’effet de la hausse de la production d’aliments bovins.","[{nom_auteur=Sauvaget, prenom_auteur=Thomas, Structure=SSP}, {nom_auteur=Charrière, prenom_auteur=Perrine, Structure=SSP}]",NATIONAL,INFCOUT,PRIX,2022,,FRANCE,2022/10/18 14:00,2022/10/19 12:51,0.1,2022-130,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr22130/detail/,2,"[""2022_130inforapcoutsprod.pdf"", ""2022_130donneescoutsprod.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr22130/2022_130inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr22130/2022_130donneescoutsprod.xlsx""]",
IraCpr22160,"Coûts de production. En octobre 2022, le prix des intrants renoue avec la hausse sur un mois","Prix d'achat des intrants, alimentation animale et livraison d'engrais en octobre 2022","En octobre 2022, après 3 mois de quasi-stabilité, le prix d’achat des intrants renoue avec la hausse (+2,5 % sur un mois). Il est supérieur de 24,5 % au niveau d’octobre 2021 après +27,4 % en septembre. En octobre 2022, avec le même nombre de jours ouvrables qu’en octobre 2021, la production d’aliments composés pour animaux de ferme baisse fortement sur un an (-6,9 %), sous l’effet de la baisse des aliments pour volailles et porcins. En octobre 2022, selon des données provisoires, le cumul des livraisons d’engrais azotés pour la campagne 2022-2023 seraient en forte baisse sur un an (-30,3 %). Ceux des engrais phosphatés et des engrais potassiques diminueraient encore plus fortement (-52,0 et -56,6 %).","[{nom_auteur=Sauvaget, prenom_auteur=Thomas, Structure=SSP}, {nom_auteur=Charrière, prenom_auteur=Perrine, Structure=SSP}]",NATIONAL,INFCOUT,PRIX,2022,,FRANCE,2022/12/15 10:00,2022/12/15 10:00,0.1,2022-160,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr22160/detail/,2,"[""2022_160inforapcoutsprod.pdf"", ""2022_160donneescoutsprod.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr22160/2022_160inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr22160/2022_160donneescoutsprod.xlsx""]",
IraCpr2304,"Coûts de production. En novembre 2022, le prix des intrants baisse sur un mois","Prix d'achat des intrants, alimentation animale et livraison d'engrais en novembre 2022","En novembre 2022, après une forte hausse en octobre (+2,5 % sur un mois), le prix d’achat des intrants baisse sur un mois (-0,9 %). Il est supérieur de 21,3 % au niveau de novembre 2021, après +24,6 % en octobre. En novembre 2022, avec le même nombre de jours ouvrables qu’en novembre 2021, la production d’aliments composés pour animaux de ferme baisse fortement sur un an (-5,8 %) et toutes les filières sont concernées. En novembre 2022, selon des données provisoires, le cumul des livraisons d’engrais azotés pour la campagne 2022-2023 serait en forte baisse sur un an (-25,8 %). Ceux des engrais phosphatés et des engrais potassiques diminueraient encore plus fortement (-52,2 et -57,3 %).","[{nom_auteur=Sauvaget, prenom_auteur=Thomas, Structure=SSP}, {nom_auteur=Charrière, prenom_auteur=Perrine, Structure=SSP}]",NATIONAL,INFCOUT,PRIX,2022,,FRANCE,2023/01/17 10:00,2023/01/17 10:00,0.1,2023-4,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr2304/detail/,2,"[""2023_04inforapcoutsprod.pdf"", ""2023_04donneescoutsprod.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2304/2023_04inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2304/2023_04donneescoutsprod.xlsx""]",
IraCpr23106,"Coûts de production. Prix des intrants en juillet 2023 : -1,1 % sur un mois, -7,8 % sur un an","Prix d'achat des intrants, alimentation animale et livraison d'engrais en mai 2023","En juillet 2023, le prix d’achat des intrants pour l'activité agricole baisse sur un mois (-1,1 %), après -1,3 % en juin sur un mois. Il est inférieur de 7,8 % au niveau de juillet 2022, après 7,2 % en juin sur un an. Les prix des engrais et de l'énergie demeurent en forte baisse sur un an (-32,9 % et 12,8 %) mais restent élevés ; celui des aliments pour animaux est en baisse plus modérée (-5,0%). La nette baisse de prix des intrants sur un an concerne toutes les exploitations agricoles, quelles que soient les orientations de production.","[{nom_auteur=Sauvaget, prenom_auteur=Thomas, Structure=SSP}]",NATIONAL,INFCOUT,PRIX,2023,,FRANCE,2023/09/11 10:00,2023/09/11 10:00,0.1,2023-106,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr23106/detail/,3,"[""2023_106inforapcoutsprod.pdf"", ""2023_106donneescoutsprod-Graph.xlsx"", ""2023_106donneescoutsprod.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr23106/2023_106inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr23106/2023_106donneescoutsprod-Graph.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr23106/2023_106donneescoutsprod.xlsx""]",
IraCpr23128,"Coûts de production. Prix des intrants en août 2023 : + 1,2% sur un mois, - 6,7 % sur un an",Prix d'achat des intrants en août 2023,"En août 2023, le prix d’achat des intrants pour l’activité agricole repart à la hausse sur un mois (+ 1,2 %), après une baisse continue depuis février. Il reste cependant inférieur de 6,7 % au niveau d‘août 2023, après - 7,8 % en juillet sur un an. Le prix des engrais demeure en forte baisse sur un an (- 34,4 %) mais reste élevé ; celui de l’énergie connaît une très forte hausse sur un mois (+ 10,3 %), et augmente sur un an (+ 0,7 %) ; celui des aliments pour animaux est en baisse sur un an (- 6,4 %). La nette baisse du prix des intrants sur un an concerne toutes les exploitations agricoles, quelles que soient les orientations de production.","[{nom_auteur=Sauvaget, prenom_auteur=Thomas, Structure=SSP}]",NATIONAL,INFCOUT,PRIX,2023,,FRANCE,2023/10/13 10:00,2023/10/13 10:00,0.1,2023-128,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr23128/detail/,3,"[""2023_128inforapcoutsprod.pdf"", ""2023_128donneescoutsprod.xlsx"", ""2023_128donneescoutsprod-Graph.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr23128/2023_128inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr23128/2023_128donneescoutsprod.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr23128/2023_128donneescoutsprod-Graph.xlsx""]",
IraCpr23137,"Coûts de production. Prix des intrants en septembre 2023 : + 0,1% sur un mois, - 6,9 % sur un an",Prix d'achat des intrants en août 2023,"En septembre 2023, le prix d’achat des intrants pour l’activité agricole demeure à la hausse sur un mois (+ 0,1 %), après une baisse continue de février à juillet. Il reste cependant inférieur de 6,9 % au niveau de septembre 2022, après – 6,5 % en août sur un an. Le prix des engrais demeure en forte baisse sur un an (- 37,5 %) mais reste élevé ; celui de l’énergie connaît une nette hausse sur un mois (+ 4,7 %), et augmente fortement sur un an (+ 11,5 %) ; celui des aliments pour animaux est en baisse sur un an (- 7,8 %). La nette baisse du prix des intrants sur un an concerne toutes les exploitations agricoles, quelles que soient les orientations de production.","[{nom_auteur=Sauvaget, prenom_auteur=Thomas , Structure=SSP - Bureau des synthèses statistiques et conjoncturelles}]",NATIONAL,INFCOUT,PRIX,2023,,FRANCE,2023/11/09 10:00,2023/11/09 10:00,0.1,2023-137,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr23137/detail/,3,"[""2023_137inforapcoutsprod.pdf"", ""2023_137donneescoutsprod.xlsx"", ""2023_137donneescoutsprod-Graph.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr23137/2023_137inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr23137/2023_137donneescoutsprod.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr23137/2023_137donneescoutsprod-Graph.xlsx""]",
IraCpr23153,"Coûts de production. Prix des intrants en octobre 2023 : - 0,5% sur un mois, - 9,4 % sur un an",Prix d'achat des intrants en octobre 2023,"En octobre 2023, le prix d’achat des intrants pour l’activité agricole baisse légèrement sur un mois (- 0,5 %), après des hausses en août et septembre. Il reste inférieur de 9,4 % au niveau d’octobre 2022, après - 6,7 % en septembre sur un an. Le prix des engrais demeure en forte baisse sur un an (- 37,8 %) mais reste élevé ; celui de l’énergie connaît une baisse sur un mois (- 2,3 %), et sur un an également (- 4,6 %) ; celui des aliments pour animaux est en forte baisse sur un an (- 9,2 %). La nette baisse du prix des intrants en octobre sur un an concerne toutes les exploitations agricoles, quelles que soient les orientations de production.","[{nom_auteur=Sauvaget, prenom_auteur=Thomas , Structure=SSP - Bureau des synthèses statistiques et conjoncturelles}]",NATIONAL,INFCOUT,PRIX,2023,,FRANCE,2023/12/08 10:00,2023/12/08 10:00,0.1,2023-153,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr23153/detail/,3,"[""2023_153inforapcoutsprod.pdf"", ""2023_153donneescoutsprod-Graph.xlsx"", ""2023_153donneescoutsprod.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr23153/2023_153inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr23153/2023_153donneescoutsprod-Graph.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr23153/2023_153donneescoutsprod.xlsx""]",
IraCpr2317,"Coûts de production. En décembre 2022, le prix des intrants baisse à nouveau sur un  mois","Prix d'achat des intrants, alimentation animale et livraison d'engrais en décembre 2022","En décembre 2022, le prix d’achat des intrants baisse de nouveau sur un mois (-1,5 %) après une baisse en  novembre (-0,8 %). Il reste cependant supérieur de 18,1 % au niveau de décembre 2021, après +21,3 % en  novembre.  En décembre 2022, avec un jour ouvrable de plus qu’en décembre 2021, la production d’aliments composés  pour animaux de ferme baisse fortement sur un an (-10,1 %). Toutes les catégories d’aliments sont  concernées. En décembre 2022, selon des données provisoires, le cumul des livraisons d’engrais azotés pour la  campagne 2022-2023 serait en forte baisse sur un an (-27,2 %). La diminution serait encore plus marquée pour  les engrais phosphatés et les engrais potassiques (-52,8 et -59,2 %).","[{nom_auteur=Sauvaget, prenom_auteur=Thomas, Structure=SSP}, {nom_auteur=Charrière, prenom_auteur=Perrine, Structure=SSP}]",NATIONAL,INFCOUT,PRIX,2022,,FRANCE,2023/02/17 10:00,2023/02/17 10:00,0.1,2023-17,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr2317/detail/,2,"[""2023_17inforapcoutsprod.pdf"", ""2023_17donneescoutsprod.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2317/2023_17inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2317/2023_17donneescoutsprod.xlsx""]",
IraCpr2326,"Coûts de production. En janvier 2023, le prix des intrants est stable, à un niveau élevé","Prix d'achat des intrants, alimentation animale et livraison d'engrais en janvier 2023","En janvier 2023, le prix d’achat des intrants se stabilise sur un mois (+0,1 %) après une baisse en décembre (-1,5 %). Il reste cependant supérieur de 15,3 % au niveau de janvier 2022, après +18,2 % en décembre. En janvier 2023, avec un jour ouvrable de plus qu’en janvier 2022, la production d’aliments composés pour animaux de ferme baisse sur un an (-3,3 %). Seule la production d’aliments pour bovins augmente sur un an. En janvier 2023, selon des données provisoires, le cumul des livraisons d’engrais azotés pour la campagne 2022-2023 serait en forte baisse sur un an (-31,0 %). La diminution serait encore plus marquée pour les engrais phosphatés et les engrais potassiques (-50,9 et -55,6 %).","[{nom_auteur=Sauvaget, prenom_auteur=Thomas, Structure=SSP}, {nom_auteur=Charrière, prenom_auteur=Perrine, Structure=SSP}]",NATIONAL,INFCOUT,PRIX,2022,,FRANCE,2023/03/20 10:00,2023/03/20 10:00,0.1,2023-26,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr2326/detail/,2,"[""2023_26inforapcoutsprod.pdf"", ""2023_26donneescoutsprod.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2326/2023_26inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2326/2023_26donneescoutsprod.xlsx""]",
IraCpr2369,"Coûts de production. En avril 2023, nouvelle baisse du prix des intrants, des livraisons d’engrais et de la production d’aliments pour animaux","Prix d'achat des intrants, alimentation animale et livraison d'engrais en avril 2023","En avril 2023, le prix d’achat des intrants baisse sur un mois (-2,2 %), sous l’effet de la baisse du prix des engrais (-7,0 % sur un mois) et de l’énergie (-4,1 %). Le prix de l’ensemble des intrants reste cependant élevé, supérieur de près de 25 % à la moyenne des prix d’avril 2018 à 2022, et légèrement inférieur au niveau du début de la guerre en Ukraine (-1,0 % par rapport à avril 2022). En avril 2023, avec un jour ouvrable de moins qu’en avril 2022, la production d’aliments composés pour animaux de ferme est en baisse sur un an (-2,8 %), dans un contexte où le prix des aliments pour animaux reste élevé. En avril 2023, selon des données provisoires, le cumul des livraisons d’engrais azotés pour la campagne 2022-2023 serait en très forte baisse sur un an (-32,1 %). La diminution serait encore plus marquée pour les engrais phosphatés et les engrais potassiques (-46,3 et -48,6 %).","[{nom_auteur=Sauvaget, prenom_auteur=Thomas, Structure=SSP}, {nom_auteur=Charrière, prenom_auteur=Perrine, Structure=SSP}]",NATIONAL,INFCOUT,PRIX,2023,,FRANCE,2023/06/16 10:00,2023/06/16 10:00,0.1,2023-69,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr2369/detail/,2,"[""2023_69inforapcoutsprod.pdf"", ""2023_69donneescoutsprod.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2369/2023_69inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2369/2023_69donneescoutsprod.xlsx""]",
IraCpr2388,"Coûts de production. En mai 2023, nouvelle baisse du prix des intrants et des livraisons d’engrais ; hausse de la production d’aliments pour animaux","Prix d'achat des intrants, alimentation animale et livraison d'engrais en mai 2023","En mai 2023, le prix d’achat des intrants baisse sur un mois (-1,8 %), sous l’effet de la baisse du prix des engrais (-3,2 % sur un mois) et de l’énergie (-5,4 %). Le prix de l’ensemble des intrants reste cependant élevé, supérieur d’environ 35 % à la moyenne 2018-2022 des prix en mai, mais baisse sur un an malgré la poursuite de la guerre en Ukraine (-3,8 % par rapport à mai 2022). En mai 2023, avec cependant moins de jours ouvrables qu’en mai 2022, la production d’aliments composés pour animaux de ferme est pour la 1ère fois depuis 2020 en forte hausse sur un an (+6,3 %), dans un contexte où le prix des aliments pour animaux reste élevé. En mai 2023, selon des données provisoires, le cumul des livraisons d’engrais azotés pour la campagne 2022- 2023 serait en très forte baisse sur un an (-25,3 %). La diminution serait encore plus marquée pour les engrais phosphatés et les engrais potassiques (-42,8 % et -46,7 %).","[{nom_auteur=Sauvaget, prenom_auteur=Thomas, Structure=SSP}, {nom_auteur=Charrière, prenom_auteur=Perrine, Structure=SSP}]",NATIONAL,INFCOUT,PRIX,2023,,FRANCE,2023/07/18 10:00,2023/07/18 10:00,0.1,2023-88,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr2388/detail/,2,"[""2023_88inforapcoutsprod.pdf"", ""2023_88donneescoutsprod.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2388/2023_88inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2388/2023_88donneescoutsprod.xlsx""]",
IraCpr2404,"Coûts de production. Prix des intrants en novembre 2023 : - 1,2 % sur un mois, - 9,7 % sur un an",Prix d'achat des intrants en novembre 2023,"En novembre 2023, le prix d’achat des intrants pour l’activité agricole baisse de nouveau sur un mois (- 1,2 %, après - 0,5 % en octobre). Il reste inférieur de 9,7 % au niveau de novembre 2022, après - 9,4 % en octobre sur un an. Le prix des engrais demeure en forte baisse sur un an (- 37,0 %) mais reste élevé ; celui de l’énergie connaît une nouvelle baisse sur un an (- 3,2 %) ; celui des aliments pour animaux est en forte baisse sur un an (- 10,4 %). La nette baisse du prix des intrants en novembre sur un an concerne toutes les exploitations agricoles, quelles que soient les orientations de production.","[{nom_auteur=Sauvaget, prenom_auteur=Thomas , Structure=SSP - Bureau des synthèses statistiques et conjoncturelles}]",NATIONAL,INFCOUT,PRIX,2023,,FRANCE,2024/01/16 10:00,2024/01/16 10:00,0.1,2024-04,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr2404/detail/,3,"[""2024_04inforapcoutsprod.pdf"", ""2024_04donneescoutsprod.xlsx"", ""2024_04donneescoutsprod-Graph.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2404/2024_04inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2404/2024_04donneescoutsprod.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2404/2024_04donneescoutsprod-Graph.xlsx""]",
IraCpr24108,"Coûts de production. Prix des intrants en juillet 2024 : - 0,2 % sur un mois, - 2,9 % sur un an",Prix d'achat des intrants en juillet 2024,"En juillet 2024, le prix d’achat des intrants pour l’activité agricole demeure quasi stable depuis deux mois (- 0,2 %, après - 0,0 % en juin 2024). Sur un an, il recule de 2,9 %, après - 3,8 % en juin 2024. Les prix des engrais et des amendements ainsi que ceux des aliments pour animaux baissent nettement sur un an (respectivement - 8,4 % et - 8,9 % en juillet 2024) mais demeurent à des niveaux élevés. Les prix de l’énergie baissent en juillet (- 1,1 %) et ralentissent sur un an (+ 1,2 % après + 5,4 % en juin). Le recul du prix des intrants sur un an concerne toutes les exploitations agricoles, hormis celles spécialisées dans le maraîchage (+ 0,4 %). Il est plus marqué pour les exploitations d’élevage, notamment en porcins et en volailles.","[{nom_auteur=Sauvaget, prenom_auteur=Thomas , Structure=SSP - Bureau des synthèses statistiques et conjoncturelles}]",NATIONAL,INFCOUT,PRIX,2024,,FRANCE,2024/09/10 10:00,2024/09/10 10:00,0.1,2024-108,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr24108/detail/,3,"[""2024_108inforapcoutsprod.pdf"", ""2024_108donneescoutsprod.xlsx"", ""2024_108donneescoutsprod-Graph.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr24108/2024_108inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr24108/2024_108donneescoutsprod.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr24108/2024_108donneescoutsprod-Graph.xlsx""]",
IraCpr2412,"Coûts de production. Prix des intrants en décembre 2023 : - 1,4 % sur un mois, - 9,7 % sur un an",Prix d'achat des intrants en décembre 2023,"En décembre 2023, le prix d’achat des intrants pour l’activité agricole baisse de nouveau sur un mois (- 1,4 %, après – 1,1 % en novembre). Il reste inférieur de 9,7 % au niveau de décembre 2022, après - 9,8 % en novembre sur un an. Le prix des engrais demeure en très forte baisse sur un an (- 36,6 %) mais reste élevé ; celui de l’énergie baisse légèrement sur un an (- 0,5 %) et celui des aliments pour animaux baisse fortement sur un an (- 11,3 %). La nette baisse du prix des intrants sur un an concerne toutes les exploitations agricoles, quelles que soient les orientations de production.","[{nom_auteur=Sauvaget, prenom_auteur=Thomas , Structure=SSP - Bureau des synthèses statistiques et conjoncturelles}]",NATIONAL,INFCOUT,PRIX,2023,,FRANCE,2024/02/09 10:00,2024/02/09 10:00,0.1,2024-12,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr2412/detail/,3,"[""2024_12inforapcoutsprod.pdf"", ""2024_12donneescoutsprod.xlsx"", ""2024_12donneescoutsprod-Graph.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2412/2024_12inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2412/2024_12donneescoutsprod.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2412/2024_12donneescoutsprod-Graph.xlsx""]",
