disaron_nom,nb de fichiers,noms des fichiers,urls des fichiers
IraLeg23116,1,"[""2023_116inforaptomate.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg23116/2023_116inforaptomate.pdf""]"
IraLeg23130,1,"[""2023_130inforapendive.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg23130/2023_130inforapendive.pdf""]"
IraLeg23131,1,"[""2023_131inforappoireau.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg23131/2023_131inforappoireau.pdf""]"
IraLeg23151,1,"[""2023_151inforapconcombre.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg23151/2023_151inforapconcombre.pdf""]"
IraLeg23154,1,"[""2023_154inforapMelon.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg23154/2023_154inforapMelon.pdf""]"
IraLeg23155,1,"[""2023_155inforapcourgette.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg23155/2023_155inforapcourgette.pdf""]"
IraLeg23158,1,"[""2023_158inforaptomate.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg23158/2023_158inforaptomate.pdf""]"
IraLeg23163,1,"[""2023_163inforapChouFleur.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg23163/2023_163inforapChouFleur.pdf""]"
IraLeg2318,1,"[""2023_018inforapendive.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2318/2023_018inforapendive.pdf""]"
IraLeg2328,1,"[""2023_028inforapChouFleur.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2328/2023_028inforapChouFleur.pdf""]"
IraLeg2353,1,"[""2023_053inforapfraise.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2353/2023_053inforapfraise.pdf""]"
IraLeg2354,1,"[""2023_054inforapChouFleur.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2354/2023_054inforapChouFleur.pdf""]"
IraLeg2355,1,"[""2023_055inforapcarotte.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2355/2023_055inforapcarotte.pdf""]"
IraLeg2370,1,"[""2023_070inforapconcombre.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2370/2023_070inforapconcombre.pdf""]"
IraLeg2371,1,"[""2023_071inforapcourgette.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2371/2023_071inforapcourgette.pdf""]"
IraLeg2377,1,"[""2023_077inforaptomate.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2377/2023_077inforaptomate.pdf""]"
IraLeg2385,1,"[""2023_085inforapendive.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2385/2023_085inforapendive.pdf""]"
IraLeg2391,1,"[""2023_091inforapFraise.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2391/2023_091inforapFraise.pdf""]"
IraLeg2392,1,"[""2023_092inforapMelon.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2392/2023_092inforapMelon.pdf""]"
IraLeg2409,1,"[""2024_009inforappoireau.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2409/2024_009inforappoireau.pdf""]"
IraLeg24120,2,"[""2024_120inforapconcombre.pdf"", ""2024-120_DonneesConcombre.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg24120/2024_120inforapconcombre.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg24120/2024-120_DonneesConcombre.xlsx""]"
IraLeg24122,2,"[""2024_122inforaptomate.pdf"", ""2024-122_DonneesTomate.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg24122/2024_122inforaptomate.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg24122/2024-122_DonneesTomate.xlsx""]"
IraLeg24134,2,"[""2024_134inforapendive.pdf"", ""2024-134_DonneesEndive.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg24134/2024_134inforapendive.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg24134/2024-134_DonneesEndive.xlsx""]"
IraLeg24135,2,"[""2024_135inforapLaitue.pdf"", ""2024-135_DonneesLaitue.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg24135/2024_135inforapLaitue.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg24135/2024-135_DonneesLaitue.xlsx""]"
IraLeg24136,2,"[""2024_136inforappoireau.pdf"", ""2024-136_DonneesPoireau.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg24136/2024_136inforappoireau.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg24136/2024-136_DonneesPoireau.xlsx""]"
IraLeg24154,2,"[""2024_154inforapconcombre.pdf"", ""2024-154_DonneesConcombre.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg24154/2024_154inforapconcombre.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg24154/2024-154_DonneesConcombre.xlsx""]"
IraLeg24156,2,"[""2024_156inforaptomate.pdf"", ""2024-156_DonneesTomate.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg24156/2024_156inforaptomate.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg24156/2024-156_DonneesTomate.xlsx""]"
IraLeg24157,2,"[""2024_157inforapMelon.pdf"", ""2024-157_DonneesMelon.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg24157/2024_157inforapMelon.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg24157/2024-157_DonneesMelon.xlsx""]"
IraLeg2416,1,"[""2024_016inforapcarotte.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2416/2024_016inforapcarotte.pdf""]"
IraLeg24167,2,"[""2024_167inforapChouFleur.pdf"", ""2024_167inforapChouFleur.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg24167/2024_167inforapChouFleur.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg24167/2024_167inforapChouFleur.pdf""]"
IraLeg2418,1,"[""2024_018inforapendive.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2418/2024_018inforapendive.pdf""]"
IraLeg2431,2,"[""2024_031inforappoireau.pdf"", ""2024-031_DonneesPoireau.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2431/2024_031inforappoireau.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2431/2024-031_DonneesPoireau.xlsx""]"
IraLeg2432,2,"[""2024_032inforapChouFleur.pdf"", ""2024-032_DonneesChouFleur.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2432/2024_032inforapChouFleur.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2432/2024-032_DonneesChouFleur.xlsx""]"
IraLeg2443,2,"[""2024_043inforapLaitue.pdf"", ""2024-043_DonneesLaitue.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2443/2024_043inforapLaitue.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2443/2024-043_DonneesLaitue.xlsx""]"
IraLeg2458,2,"[""2024_058inforapcarotte.pdf"", ""2024-058_DonneesCarotte.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2458/2024_058inforapcarotte.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2458/2024-058_DonneesCarotte.xlsx""]"
IraLeg2459,2,"[""2024_059inforapChouFleur.pdf"", ""2024-059_DonneesChouFleur.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2459/2024_059inforapChouFleur.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2459/2024-059_DonneesChouFleur.xlsx""]"
IraLeg2461,2,"[""2024_061inforaptomate.V2.pdf"", ""2024-061_DonneesTomate.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2461/2024_061inforaptomate.V2.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2461/2024-061_DonneesTomate.xlsx""]"
IraLeg2476,2,"[""2024_76inforapconcombre.pdf"", ""2024-076_DonneesConcombre.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2476/2024_76inforapconcombre.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2476/2024-076_DonneesConcombre.xlsx""]"
IraLeg2477,2,"[""2024_77inforapcourgette.pdf"", ""2024-077_DonneesCourgette.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2477/2024_77inforapcourgette.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2477/2024-077_DonneesCourgette.xlsx""]"
IraLeg2478,2,"[""2024_78inforapEndive.pdf"", ""2024-078_DonneesEndives.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2478/2024_78inforapEndive.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2478/2024-078_DonneesEndives.xlsx""]"
IraLeg2493,2,"[""2024_093inforapMelon.pdf"", ""2024-093_DonneesMelon.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2493/2024_093inforapMelon.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2493/2024-093_DonneesMelon.xlsx""]"
IraLeg2507,2,"[""2025_07inforapCarotte.pdf"", ""2025_07donneesCarotte.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2507/2025_07inforapCarotte.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2507/2025_07donneesCarotte.xlsx""]"
IraLeg2508,2,"[""2025_08inforapLaitue.pdf"", ""2025_08donneesLaitue.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2508/2025_08inforapLaitue.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2508/2025_08donneesLaitue.xlsx""]"
IraLeg2509,2,"[""2025_09inforapPoireau.pdf"", ""2025_09donneesPoireau.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2509/2025_09inforapPoireau.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2509/2025_09donneesPoireau.xlsx""]"
IraLeg25122,2,"[""2025_122inforapConcombre.pdf"", ""2025_122donneesConcombre.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg25122/2025_122inforapConcombre.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg25122/2025_122donneesConcombre.xlsx""]"
IraLeg25124,2,"[""2025_124inforapMelon.pdf"", ""2025_124donneesMelon.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg25124/2025_124inforapMelon.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg25124/2025_124donneesMelon.xlsx""]"
IraLeg25125,2,"[""2025_125inforapTomate.pdf"", ""2025_125donneesTomate.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg25125/2025_125inforapTomate.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg25125/2025_125donneesTomate.xlsx""]"
IraLeg25138,2,"[""2025_138inforapLaitue.pdf"", ""2025_138donneesLaitue.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg25138/2025_138inforapLaitue.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg25138/2025_138donneesLaitue.xlsx""]"
IraLeg25139,2,"[""2025_139inforapPoireau.pdf"", ""2025_139donneesPoireau.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg25139/2025_139inforapPoireau.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg25139/2025_139donneesPoireau.xlsx""]"
IraLeg25152,2,"[""2025_152inforapCourgette.pdf"", ""2025_152donneesCourgette.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg25152/2025_152inforapCourgette.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg25152/2025_152donneesCourgette.xlsx""]"
IraLeg25156,2,"[""2025_156inforapConcombre.pdf"", ""2025_156donneesConcombre.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg25156/2025_156inforapConcombre.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg25156/2025_156donneesConcombre.xlsx""]"
IraLeg25157,2,"[""2025_157inforapEndive.pdf"", ""2025_157donneesEndive.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg25157/2025_157inforapEndive.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg25157/2025_157donneesEndive.xlsx""]"
IraLeg25158,2,"[""2025_158inforapTomate.pdf"", ""2025_158donneesTomate.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg25158/2025_158inforapTomate.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg25158/2025_158donneesTomate.xlsx""]"
IraLeg25167,2,"[""2025_167inforapChou-fleur.pdf"", ""2025_167donneesChou-fleur.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg25167/2025_167inforapChou-fleur.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg25167/2025_167donneesChou-fleur.xlsx""]"
IraLeg2520,2,"[""2025_20inforapEndive.pdf"", ""2025_20donneesEndive.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2520/2025_20inforapEndive.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2520/2025_20donneesEndive.xlsx""]"
IraLeg2534,2,"[""2025_34inforapChou-fleur.pdf"", ""2025_34donneesChou-fleur.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2534/2025_34inforapChou-fleur.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2534/2025_34donneesChou-fleur.xlsx""]"
IraLeg2535,2,"[""2025_35inforapPoireau.pdf"", ""2025_35donneesPoireau.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2535/2025_35inforapPoireau.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2535/2025_35donneesPoireau.xlsx""]"
IraLeg2547,2,"[""2025_47inforapLaitue.pdf"", ""2025_47donneesLaitue.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2547/2025_47inforapLaitue.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2547/2025_47donneesLaitue.xlsx""]"
IraLeg2548,2,"[""2025_48inforapCarotte.pdf"", ""2025_48donneesCarotte.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2548/2025_48inforapCarotte.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2548/2025_48donneesCarotte.xlsx""]"
IraLeg2563,2,"[""2025_63inforapChou-fleur.pdf"", ""2025_63donneesChou-fleur.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2563/2025_63inforapChou-fleur.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2563/2025_63donneesChou-fleur.xlsx""]"
IraLeg2579,2,"[""2025_79inforapConcombre.pdf"", ""2025_79donneesConcombre.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2579/2025_79inforapConcombre.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2579/2025_79donneesConcombre.xlsx""]"
IraLeg2580,2,"[""2025_80inforapCourgette.pdf"", ""2025_80donneesCourgette.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2580/2025_80inforapCourgette.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2580/2025_80donneesCourgette.xlsx""]"
IraLeg2581,2,"[""2025_81inforapEndive.pdf"", ""2025_81donneesEndive.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2581/2025_81inforapEndive.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2581/2025_81donneesEndive.xlsx""]"
IraLeg2597,2,"[""2025_97inforapMelon.pdf"", ""2025_97donneesMelon.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2597/2025_97inforapMelon.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2597/2025_97donneesMelon.xlsx""]"
IraPra057,1,"[""2019_057inforapprairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra057/2019_057inforapprairies.pdf""]"
IraPra073,1,"[""2019_073inforapprairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra073/2019_073inforapprairies.pdf""]"
IraPra094,1,"[""2019_094inforapprairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra094/2019_094inforapprairies.pdf""]"
IraPra113,1,"[""2019_113inforapprairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra113/2019_113inforapprairies.pdf""]"
IraPra121,1,"[""2018_121_InforapISOP.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra121/2018_121_InforapISOP.pdf""]"
IraPra140,1,"[""2018_140inforapprairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra140/2018_140inforapprairies.pdf""]"
IraPra164,1,"[""2018_164inforapprairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra164/2018_164inforapprairies.pdf""]"
IraPra19122,1,"[""2019_122inforapprairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra19122/2019_122inforapprairies.pdf""]"
IraPra19144,1,"[""2019_144inforapprairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra19144/2019_144inforapprairies.pdf""]"
IraPra19163,1,"[""2019_163inforapprairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra19163/2019_163inforapprairies.pdf""]"
IraPra20106,1,"[""2020_106_InforapPrairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra20106/2020_106_InforapPrairies.pdf""]"
IraPra20119,1,"[""2020_119_InforapPrairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra20119/2020_119_InforapPrairies.pdf""]"
IraPra20137,1,"[""2020_137_InforapPrairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra20137/2020_137_InforapPrairies.pdf""]"
IraPra20156,1,"[""2020_156_InforapPrairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra20156/2020_156_InforapPrairies.pdf""]"
IraPra2052,1,"[""2020_52_InforapPrairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2052/2020_52_InforapPrairies.pdf""]"
IraPra2070,1,"[""2020_70_InforapPrairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2070/2020_70_InforapPrairies.pdf""]"
IraPra2088,1,"[""2020_88_InforapPrairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2088/2020_88_InforapPrairies.pdf""]"
IraPra21048,1,"[""2021_48_InforapPrairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra21048/2021_48_InforapPrairies.pdf""]"
IraPra21084,1,"[""2021_84_InforapPrairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra21084/2021_84_InforapPrairies.pdf""]"
IraPra21099,1,"[""2021_99_InforapPrairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra21099/2021_99_InforapPrairies.pdf""]"
IraPra21108,1,"[""2021_108_InforapPrairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra21108/2021_108_InforapPrairies.pdf""]"
IraPra21126,1,"[""2021_126_InforapPrairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra21126/2021_126_InforapPrairies.pdf""]"
IraPra22045,1,"[""2022_45_InforapPrairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra22045/2022_45_InforapPrairies.pdf""]"
IraPra22061,1,"[""2022_61_InforapPrairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra22061/2022_61_InforapPrairies.pdf""]"
IraPra22072,1,"[""2022_72_InforapPrairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra22072/2022_72_InforapPrairies.pdf""]"
IraPra22093,1,"[""2022_93_InforapPrairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra22093/2022_93_InforapPrairies.pdf""]"
IraPra22101,1,"[""2022_101_InforapPrairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra22101/2022_101_InforapPrairies.pdf""]"
IraPra22115,1,"[""2022_115_InforapPrairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra22115/2022_115_InforapPrairies.pdf""]"
IraPra22146,1,"[""2022_146_InforapPrairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra22146/2022_146_InforapPrairies.pdf""]"
IraPra23100,1,"[""2023_100inforapprairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra23100/2023_100inforapprairies.pdf""]"
IraPra23117,2,"[""2023_117inforapprairies.pdf"", ""2023_117inforapprairies-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra23117/2023_117inforapprairies.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra23117/2023_117inforapprairies-Donnees.xlsx""]"
IraPra23135,1,"[""2023_135inforapprairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra23135/2023_135inforapprairies.pdf""]"
IraPra23146,2,"[""2023_146inforapprairies.pdf"", ""2023_146inforapprairies-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra23146/2023_146inforapprairies.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra23146/2023_146inforapprairies-Donnees.xlsx""]"
IraPra2343,1,"[""2023_43inforapprairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2343/2023_43inforapprairies.pdf""]"
IraPra2357,1,"[""2023_57inforapprairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2357/2023_57inforapprairies.pdf""]"
IraPra2372,1,"[""2023_72inforapprairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2372/2023_72inforapprairies.pdf""]"
IraPra2390,1,"[""2023_90inforapprairies.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2390/2023_90inforapprairies.pdf""]"
IraPra24115,2,"[""2024-115inforapprairies.pdf"", ""2024_115inforapprairies-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra24115/2024-115inforapprairies.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra24115/2024_115inforapprairies-Donnees.xlsx""]"
IraPra24131,2,"[""2024-131inforapprairies.pdf"", ""2024_131inforapprairies-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra24131/2024-131inforapprairies.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra24131/2024_131inforapprairies-Donnees.xlsx""]"
IraPra24149,2,"[""2024-149inforapprairies.pdf"", ""2024_149inforapprairies-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra24149/2024-149inforapprairies.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra24149/2024_149inforapprairies-Donnees.xlsx""]"
IraPra2442,2,"[""2024-42inforapprairies.pdf"", ""2024_42inforapprairies-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2442/2024-42inforapprairies.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2442/2024_42inforapprairies-Donnees.xlsx""]"
IraPra2464,2,"[""2024-64inforapprairies.pdf"", ""2024_64inforapprairies-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2464/2024-64inforapprairies.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2464/2024_64inforapprairies-Donnees.xlsx""]"
IraPra2472,2,"[""2024-72inforapprairies.pdf"", ""2024_72inforapprairies-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2472/2024-72inforapprairies.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2472/2024_72inforapprairies-Donnees.xlsx""]"
