Garder/Exclure,Nb de hits (à fin févr. 2026),disaron:nom_old,disaron:nom,dc:title,disaron:Complement_titre,disaron:chapeau,disaron:Auteur,disaron:categorie,disaron:collection,disaron:sous_collection,disaron:theme,disaron:annees_reference,disaron:descripteur,disaron:niveau_geographique,disaron:Date_premiere_publication,disaron:date_derniere_publication,ecm:versionLabel,disaron:Numerotation,url,nb de fichiers,noms des fichiers,urls des fichiers,disaron:date_modification,disaron:donnees,trouvé Estelle ?,lost,collection,themes,"themes_NEW-codes, avec les 4 catégo OLD à ôter (TOUTCULT, TOUTCHEP, AGROENV et GRAMEM)","theme_principal, via IA Mistral",PUBLICATIONS et CEP  Agreste2.0,Collection Agreste 2.0 fixed,Sous-Collection Agreste 2.0,Champ d'activité CEP,Fichiers manquants,Nb de pages,"themes_NEW-codes_revus-PB, sans les 4 anc catego fourre-tout"
Exclure,428,GraFra2024Chap4.4,GraFra2024Chap4.4,"Population agricole, formation et recherche. Enseignement et recherche agricole",Graph'Agri 2024,● enseignement technique agricole ● enseignement supérieur agricole long ● apprentissage agricole ● formation professionnelle continue ● recherche,,CHCLE,GRAFR,,AGROFORM,2023|1990|2024|2000|2025|2022,,FRANCE,2024/11/25 00:00,2025/01/14 09:38,0.5+,"du chapitre : 4, pages 52 à 56",https:/agreste.agriculture.gouv.fr/agreste-web/disaron/GraFra2024Chap4.4/detail/,,,,2024/11/25 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2024-11-25T14:27:04.075Z\""\,\""Fichier\"":\""GraphAgri2024_enseignement-et-recherche-agricole.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:27:04.075Z\""\,\""Fichier\"":\""GraphAgri2024_enseignement-technique-agricole_voie-scolaire_page52.xls\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:27:04.075Z\""\,\""Fichier\"":\""GraphAgri2024_enseignement-superieur-agricole-long_page53.xls\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:27:04.075Z\""\,\""Fichier\"":\""GraphAgri2024_apprentissage-agricole_page54.xls\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:27:04.075Z\""\,\""Fichier\"":\""GraphAgri2024_formation-professionnelle-continue_page55.xls\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2025-01-14T08:31:52.201Z\""\,\""Fichier\"":\""GraphAgri2024_recherche_page56.xls\""}]",,0,,Formation,AGROFORM,Formation,Collections,Graph'Agri,Graph'Agri 2024,,,5,AGROFORM
Exclure,691,GraFra2024Chap5.1,GraFra2024Chap5.1,Résultats économiques de l'agriculture. Comptes de la branche agricole,Graph'Agri 2024,● ressources et emplois ● revenu net des facteurs ● production et consommations intermédiaires ● productions régionales et départementales,,CHCLE,GRAFR,,COMPTES,2023|1990|2000|2020|1970|2010,,FRANCE,2024/11/25 16:58,2024/11/25 16:58,0.2,"du chapitre : 5, pages 57 à 61",https:/agreste.agriculture.gouv.fr/agreste-web/disaron/GraFra2024Chap5.1/detail/,,,,2024/11/25 16:58,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2024-11-25T14:24:29.190Z\""\,\""Fichier\"":\""GraphAgri2024_comptes-de-la-branche-agricole.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:24:29.190Z\""\,\""Fichier\"":\""GraphAgri2024_comptes-agriculture2023_ressources-emplois_page57.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:24:29.190Z\""\,\""Fichier\"":\""GraphAgri2024_comptes-agriculture2023_revenu-net-des-facteurs_page58.xls\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:24:29.190Z\""\,\""Fichier\"":\""GraphAgri2024_comptes-agriculture2023_prod.-consom.-intermediaires_page59.xls\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:24:29.190Z\""\,\""Fichier\"":\""GraphAgri2024_comptes-agriculture2023_prod.-consom.-intermediaires_page60.xls\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:24:29.190Z\""\,\""Fichier\"":\""GraphAgri2024_comptes-agriculture2023_productions-regionales-et-departementales_page61.xls\""}]",,0,,Résultats économiques des exploitations,RESECOMPTE,Résultats économiques des exploitations,Collections,Graph'Agri,Graph'Agri 2024,,,5,RESECOMPTE
Exclure,624,GraFra2024Chap5.2,GraFra2024Chap5.2,Résultats économiques de l'agriculture. Aides à l'agriculture,Graph'Agri 2024,● concours publics ● subventions aux exploitations ● aides directes du 1er pilier ● aides aux productions animales,,CHCLE,GRAFR,,RESECO,2023|2015|1980|2000|2010,,FRANCE,2024/11/25 00:00,2024/11/27 12:14,0.3,"du chapitre : 5, pages 62 à 65",https:/agreste.agriculture.gouv.fr/agreste-web/disaron/GraFra2024Chap5.2/detail/,,,,2024/11/25 00:00,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2024-11-25T14:20:40.276Z\""\,\""Fichier\"":\""GraphAgri2024_aides-a-lagriculture.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-27T10:36:08.455Z\""\,\""Fichier\"":\""GraphAgri2024_aides-agriculture_concours-publics_page62.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:20:40.276Z\""\,\""Fichier\"":\""GraphAgri2024_aides-agriculture_subventions-aux-exploitations_page63.xls\""},{\""Type_de_fichier\"":\""4_FDS\""\,\""Date_chargement\"":\""2024-11-25T14:20:40.276Z\""\,\""Fichier\"":\""GraphAgri2024_aides-agriculture_aides-directes-du-1er-pilier_page64.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:20:40.276Z\""\,\""Fichier\"":\""GraphAgri2024_aides-agriculture_productions-animales_page65.xlsx\""}]",,0,,Résultats économiques des exploitations,RESECOMPTE,Résultats économiques des exploitations,Collections,Graph'Agri,Graph'Agri 2024,,,4,RESECOMPTE
Exclure,1742,GraFra2024Chap5.3,GraFra2024Chap5.3,Résultats économiques de l'agriculture. Résultats des exploitations,Graph'Agri 2024,● évolution des résultats ● dispersion des résultats ● subventions d'exploitation ● charges ● valeur ajoutée et facteurs de production ● consommation d'énergie ● investissement ● endettement ● capital ●  positionnement des exploitations françaises en Europe,,CHCLE,GRAFR,,RESECO,1990|2000|2021|2002|2022,,FRANCE,2024/11/25 16:58,2024/11/25 16:58,0.2,"du chapitre : 5, pages 66 à 76",https:/agreste.agriculture.gouv.fr/agreste-web/disaron/GraFra2024Chap5.3/detail/,,,,2024/11/25 16:58,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2024-11-25T14:16:56.720Z\""\,\""Fichier\"":\""GraphAgri2024_resultats-des-exploitations.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:16:56.720Z\""\,\""Fichier\"":\""GraphAgri2024_Rica2022_evolution-des-resultats_page66.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:16:56.720Z\""\,\""Fichier\"":\""GraphAgri2024_Rica2022_dispersion-des-resultats_page67.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:16:56.720Z\""\,\""Fichier\"":\""GraphAgri2024_Rica2022_subventions-exploitation_page68.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:16:56.720Z\""\,\""Fichier\"":\""GraphAgri2024_Rica2022_charges_page69.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:16:56.720Z\""\,\""Fichier\"":\""GraphAgri2024_Rica2022_VA-et-facteurs-de-production_page70.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:16:56.720Z\""\,\""Fichier\"":\""GraphAgri2024_Rica2022_consommation-energie_page71.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:16:56.720Z\""\,\""Fichier\"":\""GraphAgri2024_Rica2022_investissement-hors-foncier_page72.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:16:56.720Z\""\,\""Fichier\"":\""GraphAgri2024_Rica2022_endettement-1_page73.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:16:56.720Z\""\,\""Fichier\"":\""GraphAgri2024_Rica2022_endettement-2_page74.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:16:56.720Z\""\,\""Fichier\"":\""GraphAgri2024_Rica2022_capital_page75.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:16:56.720Z\""\,\""Fichier\"":\""GraphAgri2024_Rica2021_exploitations-françaises-en-Europe_page76.xlsx\""}]",,0,,Résultats économiques des exploitations,RESECOMPTE,Résultats économiques des exploitations,Collections,Graph'Agri,Graph'Agri 2024,,,11,RESECOMPTE
Exclure,638,GraFra2024Chap5.4,GraFra2024Chap5.4,Résultats économiques de l'agriculture. Entreprises de travaux agricoles,Graph'Agri 2024,,,CHCLE,GRAFR,,RESECO,2022,,FRANCE,2024/11/25 16:58,2024/11/25 16:58,0.2,"du chapitre : 5, page 77",https:/agreste.agriculture.gouv.fr/agreste-web/disaron/GraFra2024Chap5.4/detail/,,,,2024/11/25 16:58,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2024-11-25T14:11:41.662Z\""\,\""Fichier\"":\""GraphAgri2024_entreprises-de-travaux-agricoles.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:11:41.662Z\""\,\""Fichier\"":\""GraphAgri2024_entreprises-de-travaux-agricoles_page77.xlsx\""}]",,0,,Résultats économiques des exploitations,RESECOMPTE,Résultats économiques des exploitations,Collections,Graph'Agri,Graph'Agri 2024,,,1,RESECOMPTE
Exclure,695,GraFra2024Chap6.1,GraFra2024Chap6.1,Entreprises agroalimentaires. Entreprises,Graph'Agri 2024,● IAA – commerce de gros agroalimentaire et artisanat commercial ● Entreprises ● Entreprises exportatrices,,CHCLE,GRAFR,,IAAECO,2000|2022|2021,,FRANCE,2024/11/25 16:57,2024/11/25 16:57,0.2,"du chapitre : 6, pages 78 à 81",https:/agreste.agriculture.gouv.fr/agreste-web/disaron/GraFra2024Chap6.1/detail/,,,,2024/11/25 16:57,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2024-11-25T14:09:43.046Z\""\,\""Fichier\"":\""GraphAgri2024_entreprises.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:09:43.046Z\""\,\""Fichier\"":\""GraphAgri2024_entreprises_IAA-com.-de-gros-agroalim.-artisanat-com._page78.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:09:43.046Z\""\,\""Fichier\"":\""GraphAgri2024_entreprises_IAA-com.-de-gros-agroalim._page79.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:09:43.046Z\""\,\""Fichier\"":\""GraphAgri2024_entreprises_IAA-com.-de-gros-agroalim._par-categorie_page80.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:09:43.046Z\""\,\""Fichier\"":\""GraphAgri2024_entreprises-exportatrices_IAA-com.-de-gros-agroalim._page81.xlsx\""}]",,0,,Résultats économiques des IAA,IAAECO,Résultats économiques des IAA,Collections,Graph'Agri,Graph'Agri 2024,,,4,IAAECO
Exclure,689,GraFra2024Chap6.2,GraFra2024Chap6.2,Entreprises agroalimentaires. Résultats économiques,Graph'Agri 2024,"● taux de valeur ajoutée, taux de marge commerciale ● taux de marge ● taux d'investissement",,CHCLE,GRAFR,,IAAECO,2020|2021,,FRANCE,2024/11/25 16:57,2024/11/25 16:57,0.2,"du chapitre : 6, pages 82 à 84",https:/agreste.agriculture.gouv.fr/agreste-web/disaron/GraFra2024Chap6.2/detail/,,,,2024/11/25 16:57,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2024-11-25T14:07:09.340Z\""\,\""Fichier\"":\""GraphAgri2024_resultats-economiques.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:07:09.340Z\""\,\""Fichier\"":\""GraphAgri2024_resultats-economiques_taux-VA-marge-commerciale_page82.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:07:09.340Z\""\,\""Fichier\"":\""GraphAgri2024_resultats-economiques_taux-de-marge_page83.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:07:09.340Z\""\,\""Fichier\"":\""GraphAgri2024_resultats-economiques_taux-investissement_page84.xlsx\""}]",,0,,Résultats économiques des IAA,IAAECO,Résultats économiques des IAA,Collections,Graph'Agri,Graph'Agri 2024,,,3,IAAECO
Exclure,246,GraFra2024Chap6.3,GraFra2024Chap6.3,Entreprises agroalimentaires. Emploi par région,Graph'Agri 2024,,,CHCLE,GRAFR,,IAAECO,2021,,FRANCE,2024/11/25 16:57,2024/11/25 16:57,0.2,"du chapitre : 6, page 85",https:/agreste.agriculture.gouv.fr/agreste-web/disaron/GraFra2024Chap6.3/detail/,,,,2024/11/25 16:57,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2024-11-25T14:03:39.654Z\""\,\""Fichier\"":\""GraphAgri2024_emploi-par-region.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:03:39.654Z\""\,\""Fichier\"":\""GraphAgri2024_entreprises-agroalimentaires_emploi-par-region_page85.xlsx\""}]",,0,,Résultats économiques des IAA,IAAECO,Résultats économiques des IAA,Collections,Graph'Agri,Graph'Agri 2024,,,1,IAAECO
Exclure,416,GraFra2024Chap6.4,GraFra2024Chap6.4,Entreprises agroalimentaires. Conditions de travail,Graph'Agri 2024,● salariés des IAA,,CHCLE,GRAFR,,TISSU,2021|2019,,FRANCE,2024/11/25 16:56,2024/11/25 16:56,0.2,"du chapitre : 6, page 86",https:/agreste.agriculture.gouv.fr/agreste-web/disaron/GraFra2024Chap6.4/detail/,,,,2024/11/25 16:56,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2024-11-25T14:01:18.596Z\""\,\""Fichier\"":\""GraphAgri2024_conditions-de-travail_Chapitre6.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T14:01:18.596Z\""\,\""Fichier\"":\""GraphAgri2024_conditions-de-travail_salaries-des-IAA_p086.xls\""}]",,0,,Industries agro-alimentaires (IAA),IAA,Industries agro-alimentaires (IAA),Collections,Graph'Agri,Graph'Agri 2024,,,1,IAA
Exclure,225,GraFra2024Chap6.5,GraFra2024Chap6.5,"Entreprises agroalimentaires. Innovation, technologie de l'information et de la communication",Graph'Agri 2024,● entreprises de 10 salariés ou plus ● TIC,,CHCLE,GRAFR,,TIC,2023|2018|2020|2022,,UE_HUE|FRANCE,2024/11/25 16:57,2024/11/25 16:57,0.2,"du chapitre : 6, pages 87 et 88",https:/agreste.agriculture.gouv.fr/agreste-web/disaron/GraFra2024Chap6.5/detail/,,,,2024/11/25 16:57,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2024-11-25T13:36:26.443Z\""\,\""Fichier\"":\""GraphAgri2024_innovation-technologie-de-linformation-et-de-la-communication.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T13:36:26.443Z\""\,\""Fichier\"":\""GraphAgri2024_innovation_entreprises-10-salaries-ou-plus_page87.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T13:36:26.443Z\""\,\""Fichier\"":\""GraphAgri2024_technologies-information-et-communication_page88.xlsx\""}]",,0,,Industries agro-alimentaires (IAA),IAA,Industries agro-alimentaires (IAA),Collections,Graph'Agri,Graph'Agri 2024,,,2,IAA
Exclure,492,GraFra2024Chap6.6,GraFra2024Chap6.6,Entreprises agroalimentaires. Production et prix,Graph'Agri 2024,● IAA en France ● IAA dans l'Union européenne,,CHCLE,GRAFR,,AGROALIM,2023|2015|2000|2021|2022,,UE_HUE|FRANCE,2024/11/25 16:57,2024/11/25 16:57,0.2,"du chapitre : 6, pages 89 à 91",https:/agreste.agriculture.gouv.fr/agreste-web/disaron/GraFra2024Chap6.6/detail/,,,,2024/11/25 16:57,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2024-11-25T13:31:36.564Z\""\,\""Fichier\"":\""GraphAgri2024_production-et-prix.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T13:31:36.564Z\""\,\""Fichier\"":\""GraphAgri2024_IAA-France_production-en-volume-et-prix_page89.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T13:31:36.564Z\""\,\""Fichier\"":\""GraphAgri2024_IAA-France_production-commercialisee-et-prix_page90.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T13:31:36.564Z\""\,\""Fichier\"":\""GraphAgri2024_IAA-dans-UE_production-commercialisee-et-prix_page91.xlsx\""}]",,0,,Industries agro-alimentaires (IAA),IAA,Industries agro-alimentaires (IAA),Collections,Graph'Agri,Graph'Agri 2024,,,3,IAA
Exclure,271,GraFra2024Chap6.7,GraFra2024Chap6.7,Entreprises agroalimentaires. Consommation d'énergie dans les IAA,Graph'Agri 2024,,,CHCLE,GRAFR,,IAAENV,2015|2000|2022,,FRANCE,2024/11/25 16:56,2024/11/25 16:57,0.2,"du chapitre : 6, page 92",https:/agreste.agriculture.gouv.fr/agreste-web/disaron/GraFra2024Chap6.7/detail/,,,,2024/11/25 16:56,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2024-11-25T13:28:08.964Z\""\,\""Fichier\"":\""GraphAgri2024_consommation-denergie-dans-les-iaa.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T13:28:08.964Z\""\,\""Fichier\"":\""GraphAgri2024_consommation-energie_IAA_page92.xlsx\""}]",,0,,Industries agro-alimentaires (IAA),IAA,Industries agro-alimentaires (IAA),Collections,Graph'Agri,Graph'Agri 2024,,,1,IAA
Exclure,770,GraFra2024Chap7.1,GraFra2024Chap7.1,Pêche et aquaculture. Pêche maritime,Graph'Agri 2024,● capture et débarquement ● flotte et emplois marins ● résultats économiques,,CHCLE,GRAFR,,AQUAECO|AQUAPROD,2023|2000|2020|2022,,UE_HUE|FRANCE,2024/11/25 16:58,2024/11/25 16:58,0.2,"du chapitre : 7, pages 93 à 95",https:/agreste.agriculture.gouv.fr/agreste-web/disaron/GraFra2024Chap7.1/detail/,,,,2024/11/25 16:58,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2024-11-25T12:24:27.770Z\""\,\""Fichier\"":\""GraphAgri2024_peche-maritime.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T12:24:27.770Z\""\,\""Fichier\"":\""GraphAgri2024_peche-maritime_capture-debarquement_page93.xls\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T12:24:27.770Z\""\,\""Fichier\"":\""GraphAgri2024_peche-maritime_flotte-emplois-marins_page94.xls\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T12:24:27.770Z\""\,\""Fichier\"":\""Graph'Agri2024_peche-maritime_resultats-economiques_page95.xls\""}]",,0,,"Pêche, aquaculture",PECHAQUA,"Pêche, aquaculture",Collections,Graph'Agri,Graph'Agri 2024,,,3,PECHAQUA
Exclure,1150,GraFra2024Chap7.2,GraFra2024Chap7.2,Pêche et aquaculture. Aquaculture,Graph'Agri 2024,● conchyliculture ● pisciculture  ● culture d'algues et de cyanobactéries,,CHCLE,GRAFR,,AQUAPROD,1992|2010|2022,,MOND|FRANCE,2024/11/25 16:58,2024/11/25 16:58,0.2,"du chapitre : 7, pages 96 à 98",https:/agreste.agriculture.gouv.fr/agreste-web/disaron/GraFra2024Chap7.2/detail/,,,,2024/11/25 16:58,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2024-11-25T12:22:50.080Z\""\,\""Fichier\"":\""GraphAgri2024_aquaculture.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T12:22:50.080Z\""\,\""Fichier\"":\""GraphAgri2024_aquaculture_conchyliculture_page96.xls\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T12:22:50.080Z\""\,\""Fichier\"":\""GraphAgri2024_aquaculture_pisciculture_page97.xls\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T12:22:50.080Z\""\,\""Fichier\"":\""GraphAgri2024_aquaculture_algues-cyanobacteries_page98.xls\""}]",,0,,"Pêche, aquaculture",PECHAQUA,"Pêche, aquaculture",Collections,Graph'Agri,Graph'Agri 2024,,,3,PECHAQUA
Exclure,172,GraFra2024Chap7.3,GraFra2024Chap7.3,Pêche et aquaculture. Commerce extérieur de la France,Graph'Agri 2024,,,CHCLE,GRAFR,,AQUAPROD|COMEXT,2023|2000|1997|2010,,MOND|FRANCE,2024/11/25 16:58,2024/11/25 16:58,0.2,"du chapitre : 7, page 99",https:/agreste.agriculture.gouv.fr/agreste-web/disaron/GraFra2024Chap7.3/detail/,,,,2024/11/25 16:58,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2024-11-25T12:21:12.869Z\""\,\""Fichier\"":\""GraphAgri2024_commerce-exterieur-de-la-france.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T12:21:12.869Z\""\,\""Fichier\"":\""GraphAgri2024_commerce-exterieur-France_page99.xls\""}]",,0,,"Pêche, aquaculture|Commerce extérieur, approvisionnements",PECHAQUA|COMEXTAPPRO,,Collections,Graph'Agri,Graph'Agri 2024,,,1,PECHAQUA|COMEXTAPPRO
Exclure,864,GraFra2024Chap8.1,GraFra2024Chap8.1,Bois et sciages. Récolte et production en France et dans l'Union européenne,Graph'Agri 2024,,,CHCLE,GRAFR,,RECBOIS,2021|2001|2002|2022,,FRANCE,2024/11/25 16:56,2024/11/25 16:56,0.2,"du chapitre : 8, pages 100 à 102",https:/agreste.agriculture.gouv.fr/agreste-web/disaron/GraFra2024Chap8.1/detail/,,,,2024/11/25 16:56,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2024-11-25T12:18:27.150Z\""\,\""Fichier\"":\""GraphAgri2024_recolte-et-production-en-france-et-dans-lunion-europeenne.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T12:18:27.150Z\""\,\""Fichier\"":\""GraphAgri2024_bois-et-sciages_recolte-de-bois_page100.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T12:18:27.150Z\""\,\""Fichier\"":\""GraphAgri2024_bois-et-sciages_production-de-sciages_page101.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T12:18:27.150Z\""\,\""Fichier\"":\""GraphAgri2024_bois-et-sciages_UE_page102.xlsx\""}]",,0,,"Forêts, bois et dérivés",BOIS,"Forêts, bois et dérivés",Collections,Graph'Agri,Graph'Agri 2024,,,3,BOIS
Exclure,620,GraFra2024Chap8.2,GraFra2024Chap8.2,"Bois et sciages. Prix, commerce extérieur",Graph'Agri 2024,,,CHCLE,GRAFR,,BOISECO|COMEXT,2023|2000|2011|2010,,FRANCE,2024/11/25 16:56,2024/11/25 16:56,0.2,"du chapitre : 8, pages 103 et 104",https:/agreste.agriculture.gouv.fr/agreste-web/disaron/GraFra2024Chap8.2/detail/,,,,2024/11/25 16:56,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2024-11-25T12:16:43.720Z\""\,\""Fichier\"":\""GraphAgri2024_prix-commerce-exterieur-France.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T12:16:43.720Z\""\,\""Fichier\"":\""GraphAgri2024_bois-et-sciages_prix-des-bois-ronds_page103.xls\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T12:16:43.720Z\""\,\""Fichier\"":\""GraphAgri2024_bois-et-sciages_commerce-exterieur-France_page104.xls\""}]",,0,,"Forêts, bois et dérivés|Commerce extérieur, approvisionnements",BOIS|COMEXTAPPRO,,Collections,Graph'Agri,Graph'Agri 2024,,,3,BOIS|COMEXTAPPRO
Exclure,623,GraFra2024Chap9.1,GraFra2024Chap9.1,"Environnement. Occupation des sols, forêt",Graph'Agri 2024,,,CHCLE,GRAFR,,AGROENV,2023|2016|2020|2021|2019,,FRANCE,2024/11/25 16:57,2024/11/25 16:57,0.2,"du chapitre : 9, pages 105 et 106",https:/agreste.agriculture.gouv.fr/agreste-web/disaron/GraFra2024Chap9.1/detail/,,,,2024/11/25 16:57,"[{\""Type_de_fichier\"":\""2_FP\""\,\""Date_chargement\"":\""2024-11-25T12:14:11.229Z\""\,\""Fichier\"":\""GraphAgri2024_occupation-du-sol-foret.pdf\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T12:14:11.229Z\""\,\""Fichier\"":\""GraphAgri2024_environnement_occupation-des-sols_page105.xlsx\""},{\""Type_de_fichier\"":\""5_FAS\""\,\""Date_chargement\"":\""2024-11-25T12:14:11.229Z\""\,\""Fichier\"":\""GraphAgri2024_forêt-et-environnement_page106.xlsx\""}]",,0,,Agriculture et environnement,AGROENV,,Collections,Graph'Agri,Graph'Agri 2024,,,3,SOLBIODIV|EAU|CLIMAT|NRJ
