disaron_nom,nom_fichier,success,url_fichier
IraGcu24142,2024_142donnees_grandescultures_regions.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu24142/2024_142donnees_grandescultures_regions.xlsx
IraGcu24163,2024_163inforapgdescultures.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu24163/2024_163inforapgdescultures.pdf
IraGcu24163,2024_163figuresgrandescultures.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu24163/2024_163figuresgrandescultures.xlsx
IraGcu24163,2024_163donnees_grandescultures_departements.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu24163/2024_163donnees_grandescultures_departements.xlsx
IraGcu24163,2024_163donnees_grandescultures_regions.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu24163/2024_163donnees_grandescultures_regions.xlsx
IraGcu25115,2025_115inforapgdescultures.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu25115/2025_115inforapgdescultures.pdf
IraGcu25115,2025_115figuresgrandescultures.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu25115/2025_115figuresgrandescultures.xlsx
IraGcu25115,2025_115donnees_grandescultures_departements.xlsx,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu25115/2025_115donnees_grandescultures_departements.xlsx
IraGcu25115,2025_115donnees_grandescultures_regions.xlsx,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu25115/2025_115donnees_grandescultures_regions.xlsx
IraGcu25166,2025_166inforapgdescultures.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu25166/2025_166inforapgdescultures.pdf
IraGcu25166,2025_166figuresgrandescultures.xlsx,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu25166/2025_166figuresgrandescultures.xlsx
IraGcu25166,2025_166donnees_grandescultures_departements.xlsx,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu25166/2025_166donnees_grandescultures_departements.xlsx
IraGcu25166,2025_166donnees_grandescultures_regions.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu25166/2025_166donnees_grandescultures_regions.xlsx
IraGcu2552,2025_52inforapgdescultures.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2552/2025_52inforapgdescultures.pdf
IraGcu2552,2025_52figuresgrandescultures.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2552/2025_52figuresgrandescultures.xlsx
IraGcu2552,2025_52donnees_grandescultures_departements.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2552/2025_52donnees_grandescultures_departements.xlsx
IraGcu2552,2025_52donnees_grandescultures_regions.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2552/2025_52donnees_grandescultures_regions.xlsx
IraGcu2591,2025_91inforapgdescultures.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2591/2025_91inforapgdescultures.pdf
IraGcu2591,2025_91figuresgrandescultures.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2591/2025_91figuresgrandescultures.xlsx
IraGcu2591,2025_91donnees_grandescultures_departements.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2591/2025_91donnees_grandescultures_departements.xlsx
IraGcu2591,2025_91donnees_grandescultures_regions.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2591/2025_91donnees_grandescultures_regions.xlsx
IraGcu2616,2026_16inforapgdescultures.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2616/2026_16inforapgdescultures.pdf
IraGcu2616,2026_16figuresgrandescultures.xlsx,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2616/2026_16figuresgrandescultures.xlsx
IraGcu2616,2026_16donnees_grandescultures_regions.xlsx,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2616/2026_16donnees_grandescultures_regions.xlsx
IraGcu2616,2026_16donnees_grandescultures_departements.xlsx,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraGcu2616/2026_16donnees_grandescultures_departements.xlsx
IraLai049,2019_049inforaplait.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai049/2019_049inforaplait.pdf
IraLai103,2019_103inforaplait.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai103/2019_103inforaplait.pdf
IraLai20146,2020_146inforaplait.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai20146/2020_146inforaplait.pdf
IraLai21074,2021_74inforaplait.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai21074/2021_74inforaplait.pdf
IraLai2324,2023_24inforaplait.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai2324/2023_24inforaplait.pdf
IraLai25147,2025_147inforaplait.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai25147/2025_147inforaplait.pdf
IraLai25147,2025_147donneeslait.xlsx,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai25147/2025_147donneeslait.xlsx
IraLai25147,2025_147-DonneesLaitComplementaires.xlsx,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai25147/2025_147-DonneesLaitComplementaires.xlsx
IraLai2604,2026_04inforaplait.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai2604/2026_04inforaplait.pdf
IraLai2604,2026_04donneeslait.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai2604/2026_04donneeslait.xlsx
IraLai2604,2026_04-DonneesLaitComplémentaires.xlsx,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai2604/2026_04-DonneesLaitComplémentaires.xlsx
IraLai2618,2026_18inforaplait.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai2618/2026_18inforaplait.pdf
IraLai2618,2026_18donneeslait.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai2618/2026_18donneeslait.xlsx
IraLai2618,2026_18-DonneesLaitComplémentaires.xlsx,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLai2618/2026_18-DonneesLaitComplémentaires.xlsx
IraLeg18009,2018_009inforaplaitue.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg18009/2018_009inforaplaitue.pdf
IraLeg18021,2018_021inforapchicoree.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg18021/2018_021inforapchicoree.pdf
IraLeg18087,2018_087inforapcourgette.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg18087/2018_087inforapcourgette.pdf
IraLeg18159,2018_159inforaplaitue.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg18159/2018_159inforaplaitue.pdf
IraLeg19009,2019_009inforaplaitue.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg19009/2019_009inforaplaitue.pdf
IraLeg19086,2019_086inforapconcombre.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg19086/2019_086inforapconcombre.pdf
IraLeg19087,2019_087inforapcourgette.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg19087/2019_087inforapcourgette.pdf
IraLeg19173,2019_173inforapconcombre.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg19173/2019_173inforapconcombre.pdf
IraLeg2008,2020_08inforapchou-fleur.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2008/2020_08inforapchou-fleur.pdf
IraLeg2009,2020_09inforaplaitue.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2009/2020_09inforaplaitue.pdf
IraLeg2010,2020_10inforappoireau.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2010/2020_10inforappoireau.pdf
IraLeg20102,2020_102inforaplaitue.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg20102/2020_102inforaplaitue.pdf
IraLeg20132,2020_132inforapmelon.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg20132/2020_132inforapmelon.pdf
IraLeg2022,2020_22inforapendive.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2022/2020_22inforapendive.pdf
IraLeg2033,2020_33inforappoireau.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2033/2020_33inforappoireau.pdf
IraLeg21007,2021_07inforaplaitue.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg21007/2021_07inforaplaitue.pdf
IraLeg21043,2021_43inforapchicoree.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg21043/2021_43inforapchicoree.pdf
IraLeg21044,2021_44inforaplaitue.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg21044/2021_44inforaplaitue.pdf
IraLeg21097,2021_97inforapfraise.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg21097/2021_97inforapfraise.pdf
Iraleg21140,2021_140inforapcarotte.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Iraleg21140/2021_140inforapcarotte.pdf
IraLeg22074,2022_74inforapcourgette.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg22074/2022_74inforapcourgette.pdf
IraLeg22076,2022_76inforaptomate.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg22076/2022_76inforaptomate.pdf
IraLeg22150,2022_150inforaptomate.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg22150/2022_150inforaptomate.pdf
IraLeg2306,2023_006inforaplaitue.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2306/2023_006inforaplaitue.pdf
IraLeg2329,2023_029inforappoireau.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2329/2023_029inforappoireau.pdf
IraLeg24133,2024_133inforapcarotte.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg24133/2024_133inforapcarotte.pdf
IraLeg24133,2024-133_DonneesCarotte.xlsx,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg24133/2024-133_DonneesCarotte.xlsx
IraLeg24155,2024_155inforapcourgette.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg24155/2024_155inforapcourgette.pdf
IraLeg24155,2024-155_DonneesCourgette.xlsx,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg24155/2024-155_DonneesCourgette.xlsx
IraLeg25137,2025_137inforapCarotte.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg25137/2025_137inforapCarotte.pdf
IraLeg25137,2025_137donneesCarotte.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg25137/2025_137donneesCarotte.xlsx
IraLeg2565,2025_65inforapTomate.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2565/2025_65inforapTomate.pdf
IraLeg2565,2025_65donneesTomate.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2565/2025_65donneesTomate.xlsx
IraLeg2606,2026_06inforapCarotte.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2606/2026_06inforapCarotte.pdf
IraLeg2606,2026-06donneesCarotte.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2606/2026-06donneesCarotte.xlsx
IraLeg2607,2026_07inforapPoireau.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2607/2026_07inforapPoireau.pdf
IraLeg2607,2026_07donneesPoireau.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2607/2026_07donneesPoireau.xlsx
IraLeg2609,2026_09inforapLaitue.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2609/2026_09inforapLaitue.pdf
IraLeg2609,2026_09donneesLaitue.xlsx,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2609/2026_09donneesLaitue.xlsx
IraLeg2620,2026_20inforapEndive.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2620/2026_20inforapEndive.pdf
IraLeg2620,2026_20donneesEndive.xlsx,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraLeg2620/2026_20donneesEndive.xlsx
IraPra21067,2021_67_InforapPrairies.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra21067/2021_67_InforapPrairies.pdf
IraPra21143,2021_143_InforapPrairies.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra21143/2021_143_InforapPrairies.pdf
IraPra22131,2022_131_InforapPrairies.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra22131/2022_131_InforapPrairies.pdf
IraPra25154,2025-154inforapprairies.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra25154/2025-154inforapprairies.pdf
IraPra25154,2025-154inforapprairies-Donnees.xlsx,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra25154/2025-154inforapprairies-Donnees.xlsx
IraPri093,2019_093_Inforapprix.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri093/2019_093_Inforapprix.pdf
IraPri093,2019_093_Inforapprix_Donnees-2.xls,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri093/2019_093_Inforapprix_Donnees-2.xls
IraPri125,2018_125_Inforapprix1.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri125/2018_125_Inforapprix1.pdf
IraPri125,2018_125_Inforapprix_Donnees.xls,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri125/2018_125_Inforapprix_Donnees.xls
IraPri19180,2019_180_Inforapprix.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri19180/2019_180_Inforapprix.pdf
IraPri19180,2019_140_Inforapprix_Donnees.xls,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri19180/2019_140_Inforapprix_Donnees.xls
IraPri20115,2020_115_Inforapprix.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri20115/2020_115_Inforapprix.pdf
IraPri20115,2020_115_Inforapprix_Donnees.xls,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri20115/2020_115_Inforapprix_Donnees.xls
IraPri21112,2021_112_Inforapprix.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21112/2021_112_Inforapprix.pdf
IraPri21112,2021_112_Inforapprix_Donnees.xls,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21112/2021_112_Inforapprix_Donnees.xls
IraPri2344,2023_44_Inforapprix.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2344/2023_44_Inforapprix.pdf
IraPri2344,2023_44_Inforapprix_Donnees.xls,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2344/2023_44_Inforapprix_Donnees.xls
IraPri2376,2023_76_Inforapprix.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2376/2023_76_Inforapprix.pdf
IraPri2376,2023_76_Inforapprix_Donnees.xlsx,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2376/2023_76_Inforapprix_Donnees.xlsx
IraPri2613,2026_13_Inforapprix.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2613/2026_13_Inforapprix.pdf
IraPri2613,2026_13_Inforapprix_Figures.xlsx,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2613/2026_13_Inforapprix_Figures.xlsx
IraPri2613,2026_13_Inforapprix_Donnees.xlsx,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2613/2026_13_Inforapprix_Donnees.xlsx
IraPri2624,2026_24_Inforapprix.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2624/2026_24_Inforapprix.pdf
IraPri2624,2026_24_Inforapprix_Donnees.xlsx,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2624/2026_24_Inforapprix_Donnees.xlsx
IraVit18106,2018_106inforapviticulture.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraVit18106/2018_106inforapviticulture.pdf
IraVit21150,2021_150inforapviticulture.pdf,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraVit21150/2021_150inforapviticulture.pdf
IraVit25144,2025_144inforapviticulture.pdf,0,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraVit25144/2025_144inforapviticulture.pdf
IraVit25144,2025_144donneesViti.xlsx,1,https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraVit25144/2025_144donneesViti.xlsx
